"id"	"annee"	"agemoy"	"etp"	"prod"	"cap"	"nace"	"sect"
1	2006	38.471698113	51	4923	1250	24460	"M"
2	2006	43.533333333	29	930	1280	31010	"M"
3	2006	46.409090909	21	129	62	13100	"M"
4	2006	41.488372093	45	4301	372	31010	"M"
5	2006	37.043478261	22	1431	159	25110	"M"
6	2006	39.75	25	907	62	32500	"M"
7	2006	42.71875	31	1547	372	25501	"M"
8	2006	39.8	61	2840	250	23120	"M"
9	2006	40.452130326	8146	1224177	742324	24100	"M"
10	2006	41.114285714	63	2920	240	10820	"M"
11	2006	38.942307692	55	2898	238	25110	"M"
12	2006	39.823529412	31	2115	372	23610	"M"
13	2006	41.909638554	164	8523	6687	20160	"M"
14	2006	37.378378378	38	1886	2595	21201	"M"
15	2006	47.407407407	30	48	906	14310	"M"
16	2006	38.020408163	99	6662	2975	18110	"M"
17	2006	42.025	40	2453	125	18110	"M"
18	2006	41.769230769	37	2964	645	28940	"M"
19	2006	47.173913043	48	2928	188	25290	"M"
20	2006	46.263157895	89	7631	600	31091	"M"
21	2006	38.978798587	583	108511	22000	21201	"M"
22	2006	43.03125	33	3085	1066	20590	"M"
23	2006	37.975903614	77	11378	580	20600	"M"
24	2006	42.071428571	27	1390	105	17200	"M"
25	2006	45.538461538	51	1041	149	14130	"M"
26	2006	45.923076923	29	3404	992	10130	"M"
27	2006	44.346153846	27	916	500	13200	"M"
28	2006	44.947368421	59	3498	2650	10110	"M"
29	2006	40.826086957	163	7002	2500	14130	"M"
30	2006	37.956521739	46	3293	1000	10390	"M"
31	2006	48.8	26	416	69	14130	"M"
32	2006	46.381818182	54	1785	1300	14140	"M"
33	2006	39.646017699	112	9161	1983	25120	"M"
34	2006	33.105263158	37	3699	136	13100	"M"
35	2006	44.093023256	43	1738	174	31020	"M"
36	2006	41.863636364	86	6178	700	11050	"M"
37	2006	45	33	2297	62	18120	"M"
38	2006	43.463063063	529	19363	9250	13200	"M"
39	2006	41.718004338	467	18081	9682	13930	"M"
40	2006	43.35	37	1180	87	13300	"M"
41	2006	32.68	28	1625	198	13100	"M"
42	2006	43.065217391	46	1960	1135	10130	"M"
43	2006	44.308571429	173	16921	2479	20140	"M"
44	2006	36.65625	31	1907	100	29200	"M"
45	2006	40.765957447	51	3793	250	18120	"M"
46	2006	39.554327808	516	24724	11968	13930	"M"
47	2006	40.030927835	91	12979	5578	22290	"M"
48	2006	44.583333333	37	1606	600	31091	"M"
49	2006	46.722222222	56	1572	1359	13100	"M"
50	2006	44.5	32	3609	1250	23420	"M"
51	2006	40.829787234	293	20004	12789	22190	"M"
52	2006	43.183908046	175	8571	546	28940	"M"
53	2006	41.344827586	29	1567	125	25730	"M"
54	2006	48.484375	65	3569	4502	13300	"M"
55	2006	36.163043478	90	5566	125	23610	"M"
56	2006	41.122807018	58	3516	200	25999	"M"
57	2006	42.78372093	426	31532	32155	22290	"M"
58	2006	46.740740741	27	1031	483	14130	"M"
59	2006	42.31147541	60	2486	1583	13100	"M"
60	2006	37.850746269	65	3995	1000	10720	"M"
61	2006	47.007677543	521	33965	32500	17120	"M"
62	2006	43.114285714	67	12860	1919	25940	"M"
63	2006	38.443548387	124	7160	3564	17210	"M"
64	2006	39.333333333	91	12221	18600	29100	"M"
65	2006	38.804347826	84	11715	471	20110	"M"
66	2006	42.744303797	388	22700	5000	28990	"M"
67	2006	50.728813559	59	3944	3799	27200	"M"
68	2006	46.189516129	253	15930	7164	25620	"M"
69	2006	39.076923077	25	886	93	24100	"M"
70	2006	41.37007874	126	17927	248	30900	"M"
71	2006	40.973451327	118	6588	1850	23610	"M"
72	2006	44.189189189	37	1518	196	25120	"M"
73	2006	45.745098039	49	5171	2706	28230	"M"
74	2006	39.715517241	110	6027	1314	26510	"M"
75	2006	40.298701299	149	5470	290	16290	"M"
76	2006	41.465221774	1922	159337	27268	28300	"M"
77	2006	40.692561983	643	159589	150280	23510	"M"
78	2006	36.4	74	3181	62	13960	"M"
79	2006	47.468085106	45	1845	19	14130	"M"
80	2006	41.842857143	174	14919	2018	14130	"M"
81	2006	43.737623762	198	16781	7500	28490	"M"
82	2006	41.906976744	40	2480	297	15120	"M"
83	2006	43.673913043	43	2841	250	26520	"M"
84	2006	39.549450549	90	6118	5503	28250	"M"
85	2006	42.880434783	169	19067	5405	27110	"M"
86	2006	45.409090909	20	716	76	24500	"M"
87	2006	46.08	25	1219	915	29310	"M"
88	2006	43.565217391	88	8475	1250	20110	"M"
89	2006	42.571428571	24	1254	62	20300	"M"
90	2006	40.16	24	1637	75	10130	"M"
91	2006	42.491525424	62	4724	2231	16100	"M"
92	2006	40.611814346	238	28289	3974	11050	"M"
93	2006	42.727272727	72	6290	4195	20300	"M"
94	2006	41.333333333	24	1093	62	10130	"M"
95	2006	46.880952381	40	2059	2479	29100	"M"
96	2006	45.117647059	31	1667	977	11050	"M"
97	2006	40.583333333	48	3043	62	10712	"M"
98	2006	40.887573964	165	39620	12696	11050	"M"
99	2006	39.950113379	432	79392	7271	20140	"M"
100	2006	39.181818182	30	1855	360	28490	"M"
101	2006	43.801104972	171	12864	16400	10610	"M"
102	2006	40.41025641	108	11909	7710	10392	"M"
103	2006	39.238129496	1362	185858	276977	21201	"M"
104	2006	43.724137931	82	6074	372	28250	"M"
105	2006	41.756097561	125	4430	900	10720	"M"
106	2006	41.181818182	53	7569	1522	28220	"M"
107	2006	38.632623071	1348	198003	26392	20300	"M"
108	2006	36.729166667	45	2290	620	28130	"M"
109	2006	41.548387097	35	1687	744	10711	"M"
110	2006	44.08	51	3699	1600	25991	"M"
111	2006	41.76119403	66	3118	372	23610	"M"
112	2006	42.386956522	228	28525	10413	23620	"M"
113	2006	39.923809524	101	9060	929	28490	"M"
114	2006	43.471264368	175	19856	6200	22110	"M"
115	2006	40.913043478	44	2136	745	18130	"M"
116	2006	44.0625	59	3266	62	31091	"M"
117	2006	40.801282051	151	9762	3000	10510	"M"
118	2006	42.291666667	121	17779	1364	24540	"M"
119	2006	42.871794872	36	2542	747	18120	"M"
120	2006	38.414634146	40	1962	129	31010	"M"
121	2006	36.684210526	35	2060	1467	16100	"M"
122	2006	37.95221843	289	18541	9063	11010	"M"
123	2006	42.455357143	233	32165	3250	21100	"M"
124	2006	43.84375	31	1361	149	25290	"M"
125	2006	42.199504337	794	88787	20185	27200	"M"
126	2006	41.072423398	357	21410	4800	20160	"M"
127	2006	39.064516129	31	1551	500	23700	"M"
128	2006	43.515151515	32	3141	170	20300	"M"
129	2006	46.148148148	24	887	58	14130	"M"
130	2006	44.842105263	36	1239	62	21201	"M"
131	2006	34.066666667	31	2874	149	10720	"M"
132	2006	37.210526316	31	835	62	14130	"M"
133	2006	38.919254658	151	20666	916	28300	"M"
134	2006	44.117647059	35	2074	620	18120	"M"
135	2006	39.225	42	1961	400	10130	"M"
136	2006	38.966244726	235	15618	5000	13960	"M"
137	2006	41.792576419	425	30800	1500	10720	"M"
138	2006	37.272727273	42	2566	620	18120	"M"
139	2006	37.722689076	119	9510	62	18120	"M"
140	2006	39.365384615	53	3144	230	25110	"M"
141	2006	34.76119403	64	3588	357	25120	"M"
142	2006	44.428571429	35	1736	786	25999	"M"
143	2006	54	65	1257	5500	13100	"M"
144	2006	37.839378238	173	12638	6000	14130	"M"
145	2006	39.987341772	86	7760	907	20590	"M"
146	2006	38.454545455	88	8775	6500	20410	"M"
147	2006	40.153846154	40	2102	2516	18120	"M"
148	2006	42.791666667	24	1510	179	13300	"M"
149	2006	38.6	20	984	775	20160	"M"
150	2006	38.732142857	225	11899	600	18120	"M"
151	2006	40.028985507	203	21332	4871	13100	"M"
152	2006	47.1	26	990	135	13921	"M"
153	2006	43.069767442	307	14659	2000	17200	"M"
154	2006	44.495238095	367	19916	2112	23130	"M"
155	2006	46.885714286	34	3705	1620	20110	"M"
156	2006	36.78	262	24200	34980	28920	"M"
157	2006	41.614864865	165	15858	1388	22110	"M"
158	2006	44.136363636	36	2714	225	22210	"M"
159	2006	42.352941176	28	1718	372	28150	"M"
160	2006	48.64516129	33	992	62	13910	"M"
161	2006	46.871794872	39	5161	500	24500	"M"
162	2006	40.740384615	124	4908	1240	15100	"M"
163	2006	42.5	33	968	1950	13930	"M"
164	2006	43.088	118	10904	2550	20150	"M"
165	2006	38.87755102	137	10945	1661	18120	"M"
166	2006	45.082191781	75	3463	1000	13200	"M"
167	2006	39.222222222	35	2292	156	20411	"M"
168	2006	39.58337361	2206	359385	206790	24100	"M"
169	2006	40.392703863	447	79063	214121	10830	"M"
170	2006	36.285714286	20	1408	310	31091	"M"
171	2006	39.420689655	138	8266	675	10830	"M"
172	2006	47.946107784	165	7318	205	25120	"M"
173	2006	45.35	40	1735	174	25120	"M"
174	2006	42.947368421	38	2269	500	25610	"M"
175	2006	38.974358974	78	4338	1116	23610	"M"
176	2006	37.023255814	41	6526	79	23321	"M"
177	2006	44.051671733	327	47911	2417	23190	"M"
178	2006	37.939189189	141	7711	500	31030	"M"
179	2006	40.4617737	326	33162	4800	25210	"M"
180	2006	43.03525641	311	14081	8428	31091	"M"
181	2006	42.837837838	73	6420	744	23322	"M"
182	2006	41.833333333	25	1560	124	11050	"M"
183	2006	45.3125	80	3378	200	29200	"M"
184	2006	39.655737705	119	5617	1700	25120	"M"
185	2006	38.052631579	37	4070	248	23610	"M"
186	2006	41.037383178	429	26645	9000	10392	"M"
187	2006	42.96	49	2147	1200	33150	"M"
188	2006	40.367021277	193	16527	756	11010	"M"
189	2006	45.818181818	77	2935	1041	24500	"M"
190	2006	42.619047619	41	2261	992	28300	"M"
191	2006	43.878321678	3262	281485	463223	24430	"M"
192	2006	43.2	31	1026	1748	24520	"M"
193	2006	37.541666667	49	1340	62	10712	"M"
194	2006	42.853695707	4080	250293	79511	28920	"M"
195	2006	40.794520548	66	4542	273	20411	"M"
196	2006	37.363636364	24	1535	3118	11070	"M"
197	2006	39.319148936	44	2526	1735	23120	"M"
198	2006	41.321428571	27	2168	50	23610	"M"
199	2006	50	31	1340	250	25110	"M"
200	2006	39.728	125	8989	3052	25920	"M"
201	2006	51.060606061	38	3578	3051	25620	"M"
202	2006	47.095238095	22	897	62	25930	"M"
203	2006	42.743589744	41	2371	208	28220	"M"
204	2006	43.921052632	36	1776	268	31010	"M"
205	2006	46.266666667	48	1863	382	18120	"M"
206	2006	40.058139535	80	3131	571	24310	"M"
207	2006	43.380305603	674	56641	53780	27320	"M"
208	2006	43.421052632	69	3442	186	22190	"M"
209	2006	39.035714286	27	3232	1000	23640	"M"
210	2006	39.882352941	34	1382	145	18120	"M"
211	2006	43.844444444	43	3609	600	18120	"M"
212	2006	46.3	22	933	409	25120	"M"
213	2006	45.368421053	63	1434	375	25999	"M"
214	2006	44.034482759	28	6789	1661	28940	"M"
215	2006	45.133333333	32	1391	1429	27402	"M"
216	2006	41.16	49	5567	300	28200	"M"
217	2006	45.541666667	22	2095	62	28940	"M"
218	2006	44.307692308	58	3099	992	25290	"M"
219	2006	40.217391304	20	1436	99	25730	"M"
220	2006	42	26	1478	249	28291	"M"
221	2006	42.345679012	76	8311	196	25940	"M"
222	2006	43.464285714	80	11485	4000	24340	"M"
223	2006	42.692307692	27	2791	810	25620	"M"
224	2006	41.324324324	76	8154	1910	25110	"M"
225	2006	42.37037037	83	3763	558	32500	"M"
226	2006	41.619354839	151	38918	20000	21201	"M"
227	2006	42.056818182	269	48923	43381	21201	"M"
228	2006	37.633451957	277	25488	37366	29300	"M"
229	2006	36.628571429	58	7335	419	21201	"M"
230	2006	37.56875	156	99911	136259	12000	"M"
231	2006	42.096774194	29	2267	2970	21201	"M"
232	2006	42.29787234	92	11158	7200	26200	"M"
233	2006	41.102631579	1548	108846	27125	27120	"M"
234	2006	44.034482759	30	1344	175	25110	"M"
235	2006	42.007142857	280	44522	22283	20110	"M"
236	2006	38.133333333	33	1675	62	23700	"M"
237	2006	44.177325581	343	31486	24000	25920	"M"
238	2006	42.304347826	24	1086	456	10890	"M"
239	2006	37.023255814	42	1961	944	25110	"M"
240	2006	42.846153846	37	1554	124	14310	"M"
241	2006	40.161764706	68	10116	478	13100	"M"
242	2006	37.52	45	5859	4157	20530	"M"
243	2006	44.583333333	48	6142	15698	20411	"M"
244	2006	37.129426129	756	61564	4492	21201	"M"
245	2006	41.207792208	77	8728	2541	20110	"M"
246	2006	38.282608696	47	1950	100	22210	"M"
247	2006	36	48	3723	113	20411	"M"
248	2006	42.0625	31	2905	760	23910	"M"
249	2006	44.392857143	24	2687	1165	20160	"M"
250	2006	41.375	125	15769	3118	20110	"M"
251	2006	36.703703704	51	19219	59210	20130	"M"
252	2006	40.349775785	229	18589	7519	20160	"M"
253	2006	42.060606061	33	2604	101	10890	"M"
254	2006	38.730603448	455	24784	1515	10711	"M"
255	2006	43.409090909	45	3201	425	26200	"M"
256	2006	39.769230769	221	32981	8924	10860	"M"
257	2006	37.875	25	1102	80	26400	"M"
258	2006	47.355263158	76	2390	4958	23140	"M"
259	2006	47.344827586	29	1411	250	20160	"M"
260	2006	37.14893617	46	2215	168	17210	"M"
261	2006	40.446428571	56	2527	350	25730	"M"
262	2006	41.079545455	86	5688	200	20160	"M"
263	2006	39.0546875	107	8584	583	25290	"M"
264	2006	41.35	41	3101	31	25620	"M"
265	2006	40.418367347	287	16996	750	10130	"M"
266	2006	42.928571429	27	1684	372	23630	"M"
267	2006	41.954545455	21	1731	9409	10510	"M"
268	2006	41.669354839	136	6432	1513	13960	"M"
269	2006	43.183673469	47	3760	372	29310	"M"
270	2006	40.26	101	6242	1242	18110	"M"
271	2006	47.034482759	26	1609	62	10130	"M"
272	2006	36.657894737	37	1589	248	27402	"M"
273	2006	39	21	1193	120	18120	"M"
274	2006	47.991935484	125	4237	1000	21209	"M"
275	2006	42.63670412	1119	107476	37185	10820	"M"
276	2006	41.225	202	11762	25981	24100	"M"
277	2006	41.894736842	42	1056	62	22290	"M"
278	2006	40.31372549	49	3978	850	10830	"M"
279	2006	37.619158879	407	36217	12669	22210	"M"
280	2006	46.178571429	30	1719	150	25620	"M"
281	2006	42.8	35	1862	1185	11050	"M"
282	2006	39.771084337	83	5499	25000	23700	"M"
283	2006	43.428571429	28	2173	1600	25710	"M"
284	2006	31.25	21	721	62	23200	"M"
285	2006	45.625	57	2278	1271	22290	"M"
286	2006	39.606557377	124	8213	1215	23610	"M"
287	2006	45.84	25	1052	500	25991	"M"
288	2006	42.364719905	821	73557	9631	29300	"M"
289	2006	43.153225806	134	12567	5566	22190	"M"
290	2006	51.468646865	309	18926	21269	29100	"M"
291	2006	41.740740741	24	2049	620	25991	"M"
292	2006	37.683982684	253	14599	1490	17210	"M"
293	2006	39.542857143	39	2141	434	17290	"M"
294	2006	42.382978723	93	5237	2975	32910	"M"
295	2006	43.244094488	124	8280	10040	18120	"M"
296	2006	47.59375	31	1908	521	18120	"M"
297	2006	39.388888889	113	9679	1150	18120	"M"
298	2006	43.863486842	635	42577	70900	23110	"M"
299	2006	38.617052023	674	92757	2160	10510	"M"
300	2006	39.80952381	23	1549	130	28150	"M"
301	2006	40.568807339	106	11902	1418	13100	"M"
302	2006	38.224489796	46	3368	62	17210	"M"
303	2006	40.620805369	318	14913	2500	23120	"M"
304	2006	39.731428571	344	20366	1785	10610	"M"
305	2006	40.322580645	31	1809	1240	16210	"M"
306	2006	41.657320872	323	30408	6247	16210	"M"
307	2006	33.7578125	126	10485	10087	28990	"M"
308	2006	39.65060241	90	4634	50	18120	"M"
309	2006	38.622516556	145	9384	2500	26400	"M"
310	2006	41.644067797	58	2218	62	31020	"M"
311	2006	43.620689655	29	1991	425	28100	"M"
312	2006	38.954545455	64	4064	376	27110	"M"
313	2006	41.272727273	22	252	7500	10910	"M"
314	2006	41	446	38587	54221	10510	"M"
315	2006	41.10620915	581	43706	27968	10510	"M"
316	2006	40.264840183	621	51150	27221	10510	"M"
317	2006	40.107142857	54	2337	76	10712	"M"
318	2006	38.344827586	140	9193	19200	10392	"M"
319	2006	40.130434783	23	3703	5497	28300	"M"
320	2006	42.542857143	36	1805	260	25620	"M"
321	2006	46.38	50	2091	136	25910	"M"
322	2006	40.571428571	28	4358	871	28130	"M"
323	2006	42.740740741	31	2061	1464	28150	"M"
324	2006	40.08372093	193	12010	4968	28250	"M"
325	2006	37.84	26	1771	1665	28930	"M"
326	2006	43.820895522	66	3650	263	28250	"M"
327	2006	41.217741935	126	26116	4625	24310	"M"
328	2006	47.066666667	30	1547	595	28940	"M"
329	2006	48.227272727	22	4833	1339	26510	"M"
330	2006	40.290123457	158	13682	1413	22230	"M"
331	2006	40.609375	121	9775	2348	28210	"M"
332	2006	38.935742972	239	32916	10100	22290	"M"
333	2006	44.089552239	64	1470	3332	25620	"M"
334	2006	43.085106383	50	4997	248	27900	"M"
335	2006	41.734693878	50	7566	57150	22190	"M"
336	2006	40.057803468	1505	132830	186699	24400	"M"
337	2006	46.062695925	352	51581	105546	20150	"M"
338	2006	45.702479339	146	18978	39385	20130	"M"
339	2006	41.205128205	254	30096	1500	21201	"M"
340	2006	42.128712871	100	8196	2700	20200	"M"
341	2006	42.875816993	311	44915	13035	20140	"M"
342	2006	44.820512821	39	2529	165	21201	"M"
343	2006	40.401898734	639	1560442	186110	19200	"M"
344	2006	38.444444444	30	2019	500	20140	"M"
345	2006	39.04778157	285	27896	11378	24440	"M"
346	2006	37.617135207	726	82900	21320	21201	"M"
347	2006	43.357005758	551	487539	1087885	19200	"M"
348	2006	42.342245989	165	12731	496	21201	"M"
349	2006	44.802030457	194	27043	32000	21201	"M"
350	2006	40.699088146	321	33664	4963	20411	"M"
351	2006	44.233539095	978	195484	1270517	20130	"M"
352	2006	37.122168285	1176	84052	22737	21201	"M"
353	2006	41.037267081	326	17909	4835	21201	"M"
354	2006	41.908587258	356	46652	22321	20590	"M"
355	2006	41.879844961	258	33579	50150	20300	"M"
356	2006	42.598290598	119	11566	109283	20140	"M"
357	2006	38.328125	123	7286	63	20160	"M"
358	2006	51.982954545	250	46725	10000	35110	"M"
359	2006	41.964285714	26	2197	66	13930	"M"
360	2006	41.506993007	304	57440	10000	20420	"M"
361	2006	43.505065123	697	152591	62110	20140	"M"
362	2006	42.785714286	221	25561	7812	20600	"M"
363	2006	40.70706529	8246	1898274	2072722	35110	"M"
364	2006	43.358974359	38	2507	380	31091	"M"
365	2006	35.637362637	106	14624	10288	12000	"M"
366	2006	38.452173913	100	9400	2785	26510	"M"
367	2006	46.381818182	52	3542	1867	18120	"M"
368	2006	45.375	57	7036	62	18120	"M"
369	2006	39.817391304	655	57498	67523	22220	"M"
370	2006	42.183098592	66	3649	2935	18120	"M"
371	2006	41.940607735	736	48298	92053	10900	"M"
372	2006	41.3	38	2329	124	18120	"M"
373	2006	42.675675676	37	2158	336	18120	"M"
374	2006	40.545454545	20	870	31	23700	"M"
375	2006	46.549295775	146	7630	1546	28140	"M"
376	2006	41.066037736	100	8384	289	20420	"M"
377	2006	40.464285714	28	1229	660	25620	"M"
378	2006	40.75	27	1354	711	10110	"M"
379	2006	44.066176471	114	4422	1128	14130	"M"
380	2006	35	35	3941	2500	18120	"M"
381	2006	43.205882353	33	1939	643	22220	"M"
382	2006	39.230769231	37	2395	124	10820	"M"
383	2006	34.942608696	1098	118927	13092	28150	"M"
384	2006	42.192307692	50	2328	25	31010	"M"
385	2006	41.388888889	36	1629	1000	27110	"M"
386	2006	41.660958904	308	23609	17240	24340	"M"
387	2006	38.762066046	1168	85571	15271	29300	"M"
388	2006	42.033962264	264	12704	1339	10391	"M"
389	2006	41.638554217	83	5458	796	23610	"M"
390	2006	40.897435897	41	5478	2108	19200	"M"
391	2006	35.73015873	60	3793	496	31091	"M"
392	2006	37.591836735	45	2999	372	22230	"M"
393	2006	41.611111111	65	5593	870	10810	"M"
394	2006	46.631578947	36	3771	5220	10900	"M"
395	2006	42.012195122	85	7399	2500	10610	"M"
396	2006	41.274193548	62	4715	300	23630	"M"
397	2006	42.836363636	61	4371	375	10840	"M"
398	2006	41.62962963	30	3742	447085	10910	"M"
399	2006	41.320754717	61	4785	908	31010	"M"
400	2006	39.68	22	1118	576	10510	"M"
401	2006	42.602739726	84	3893	620	29200	"M"
402	2006	41.175	42	2402	94	32124	"M"
403	2006	43.023809524	41	8743	310815	11060	"M"
404	2006	40.739782016	670	50566	120348	20420	"M"
405	2006	47.65625	33	2888	400	23700	"M"
406	2006	44.736111111	68	3812	1240	25999	"M"
407	2006	40.346153846	26	1163	300	32990	"M"
408	2006	35.835051546	92	5835	2500	10820	"M"
409	2006	40.433333333	25	1679	370	24100	"M"
410	2006	39.3	32	1332	99	20160	"M"
411	2006	45.192307692	28	1089	4800	23700	"M"
412	2006	39.377358491	100	9371	4000	24400	"M"
413	2006	38.103448276	55	3257	112	25290	"M"
414	2006	39.578061911	4503	1620325	50200	21201	"M"
415	2006	37.554794521	149	10735	7000	21201	"M"
416	2006	41.818181818	21	1240	62	28220	"M"
417	2006	45.209302326	44	3187	4950	20160	"M"
418	2006	41.654320988	82	4073	175	31091	"M"
419	2006	38.53968254	370	18898	3600	10711	"M"
420	2006	41.861111111	40	2089	1700	10510	"M"
421	2006	42.222222222	26	1532	275	10110	"M"
422	2006	41.206896552	66	2734	2800	10520	"M"
423	2006	42.414893617	101	6943	3719	24100	"M"
424	2006	42.086956522	23	1047	62	22110	"M"
425	2006	41.5	72	12539	6160	11070	"M"
426	2006	47.513513514	41	1041	174	25110	"M"
427	2006	46.924865832	2386	128236	67684	24100	"M"
428	2006	45.1	40	5773	1525	28120	"M"
429	2006	41.282051282	75	5045	104	28930	"M"
430	2006	45.537190083	116	7581	6200	24500	"M"
431	2006	48.689655172	29	2978	330	25502	"M"
432	2006	58	50	2879	4214	24200	"M"
433	2006	41.939393939	129	7065	1067	31010	"M"
434	2006	36.868686869	1228	62572	80646	20410	"M"
435	2006	40.689189189	229	11988	2850	21201	"M"
436	2006	38.001870557	2561	480035	1435000	28130	"M"
437	2006	38.913043478	23	1874	203	25610	"M"
438	2006	44.22972973	118	12110	1300	25620	"M"
439	2006	39.142857143	39	1650	257	10820	"M"
440	2006	31.553571429	32	1125	24	10712	"M"
441	2006	45.333333333	25	963	178	17210	"M"
442	2006	44.076923077	22	1011	118	31091	"M"
443	2006	43.843552311	3945	1185871	140096	20590	"M"
444	2006	37.450980392	101	4554	598	10820	"M"
445	2006	47.161904762	107	6617	1885	18120	"M"
446	2006	39.272727273	39	1976	1054	29300	"M"
447	2006	39.23255814	125	11627	252	18120	"M"
448	2006	40.921487603	247	26800	18102	13960	"M"
449	2006	39.4875	385	27705	7000	10130	"M"
450	2006	40.526252697	4136	189073	25000	29100	"M"
451	2006	43.317647059	166	10630	87647	25210	"M"
452	2006	41.174418605	86	9858	305	17120	"M"
453	2006	39.53125	33	4402	100	20200	"M"
454	2006	40.965517241	28	1473	62	20590	"M"
455	2006	35.03960396	101	7104	4490	10840	"M"
456	2006	42.363636364	21	1999	124	28990	"M"
457	2006	34.928571429	28	1859	27	20160	"M"
458	2006	40.819444444	72	6955	372	22220	"M"
459	2006	42.93258427	288	14409	26029	24420	"M"
460	2006	45.601398601	140	8638	5550	25910	"M"
461	2006	42.866666667	58	3621	500	22190	"M"
462	2006	43	437	143326	232151	11010	"M"
463	2006	43.040816327	48	2229	300	23700	"M"
464	2006	40	31	1825	1004	10610	"M"
465	2006	43.195121951	37	1958	2876	10610	"M"
466	2006	37.19047619	147	6579	750	10110	"M"
467	2006	37.270491803	128	9975	2042	28410	"M"
468	2006	41.178571429	33	1307	223	25120	"M"
469	2006	40.533333333	110	7079	675	10820	"M"
470	2006	36.38150289	171	17282	322	21201	"M"
471	2006	38.17	104	6216	297	10830	"M"
472	2006	41.473684211	112	3849	2500	18140	"M"
473	2006	39.405405405	37	8151	1460	20420	"M"
474	2006	38.946938776	478	23371	2727	23630	"M"
475	2006	42.86746988	161	11520	3049	18120	"M"
476	2006	43.727777778	160	8449	3625	12000	"M"
477	2006	38.75	59	2630	62	13960	"M"
478	2006	40.486792453	260	19352	578	12000	"M"
479	2006	42.5	319	29140	436	20110	"M"
480	2006	46.088235294	34	3495	2657	28299	"M"
481	2006	38.933333333	35	2136	248	25620	"M"
482	2006	37.902654867	294	80428	43152	17290	"M"
483	2006	40.713131313	2712	349356	88063	28100	"M"
484	2006	38.216981132	105	8961	4958	22190	"M"
485	2006	36	21	908	180	17230	"M"
486	2006	44.644736842	81	3711	4000	28930	"M"
487	2006	46.5	21	1174	62	25110	"M"
488	2006	41.751908397	244	13580	6000	18110	"M"
489	2006	42.363636364	34	5594	75	11050	"M"
490	2006	39.333333333	23	1213	600	28250	"M"
491	2006	44.4375	20	438	496	16100	"M"
492	2006	44	21	1210	1701	16290	"M"
493	2006	42.3	51	2498	108	13960	"M"
494	2006	41.576923077	25	9	24322	10510	"M"
495	2006	45.272727273	20	610	157	14130	"M"
496	2006	38.207317073	77	5469	1239	27110	"M"
497	2006	41.130434783	48	3568	2479	28295	"M"
498	2006	45.204081633	101	9144	3250	27110	"M"
499	2006	40.354961832	744	146304	85800	22110	"M"
500	2006	46.346153846	26	1242	385	28130	"M"
501	2006	39.125	22	1254	248	25502	"M"
502	2006	46.205479452	74	7463	3750	27402	"M"
503	2006	42.064516129	32	1086	112	10130	"M"
504	2006	41.455882353	66	7711	87	29300	"M"
505	2006	42.202898551	68	3913	250	25930	"M"
506	2006	40.246268657	138	14079	750	28300	"M"
507	2006	40.421319797	199	177320	29650	19200	"M"
508	2006	41.371400199	1002	243015	148736	19200	"M"
509	2006	41.460122699	346	54479	209170	19200	"M"
510	2006	41.06	48	5976	62	20140	"M"
511	2006	39.876607909	2102	284584	60069	26510	"M"
512	2006	36.927272727	58	7184	303	23610	"M"
513	2006	42.479166667	53	2399	70	27402	"M"
514	2006	41.571428571	21	1057	74	16210	"M"
515	2006	42.633802817	138	6096	4958	10130	"M"
516	2006	42.9	41	1840	150	10130	"M"
517	2006	41.297313797	3393	1107811	1124958	20140	"M"
518	2006	41.648471616	924	182574	2852174	20140	"M"
519	2006	40.175	42	3487	62	18120	"M"
520	2006	43.657620042	490	93580	108350	20140	"M"
521	2006	42.027027027	41	1159	62	30200	"M"
522	2006	41.973684211	38	2424	120	21201	"M"
523	2006	36.458333333	22	779	250	10820	"M"
524	2006	42.048780488	40	5505	62	10840	"M"
525	2006	46.083333333	22	854	80	10712	"M"
526	2006	42.784210526	195	15253	1800	10830	"M"
527	2006	44.387096774	32	2671	372	28140	"M"
528	2006	37.724137931	29	204	7600	20160	"M"
529	2006	33.702614379	554	40912	2000	20590	"M"
530	2006	37.789473684	74	4405	273	18130	"M"
531	2006	43.181818182	31	2048	298	32123	"M"
532	2006	42.395209581	163	12573	7200	25110	"M"
533	2006	38.533980583	98	8054	450	25999	"M"
534	2006	40.545454545	21	1713	931	22190	"M"
535	2006	43.385729614	3756	341946	88	29100	"M"
536	2006	44.75	25	1352	62	25620	"M"
537	2006	49	29	1231	2000	32121	"M"
538	2006	42.277777778	36	4162	510	25940	"M"
539	2006	42.237903226	243	16568	713	12000	"M"
540	2006	39.147540984	60	9086	62	28130	"M"
541	2006	35.852071006	161	14042	3391	17290	"M"
542	2006	37.828571429	35	2251	140	25110	"M"
543	2006	43.538461538	26	1142	462	10130	"M"
544	2006	43.678571429	109	5130	5332	13940	"M"
545	2006	42.75	190	13849	1808	28291	"M"
546	2006	35.673076923	709	106205	2938	14130	"M"
547	2006	40.52	24	2576	4400	27510	"M"
548	2006	39.405797101	387	35708	6694	27110	"M"
549	2006	45.080610022	459	24427	3720	23650	"M"
550	2006	37.464285714	31	2379	500	20110	"M"
551	2006	39.941176471	71	3705	6000	25290	"M"
552	2006	43.931034483	26	1616	500	23410	"M"
553	2006	39.765957447	44	3296	170	28940	"M"
